show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s9139,Movie,Not Like Everyone Else,Tom McLoughlin,"Alia Shawkat, Illeana Douglas, Eric Schweig","United States, Mexico","September 30, 2021",2006,16+,89 min,Drama,"When a teenage girl is accused of putting a hex on a teacher, a modern day witch hunt ignites in Oklahoma.",Amazon Prime
s9149,Movie,More Sex and The Single Mom,Don McBrearty,"Gail O'Grady, Grant Show, Chelsea Hobbs","United States, Mexico","September 30, 2021",2005,16+,90 min,"Drama, Romance","Single, divorced lawyer Jess Gradwell returns in this sequal as she tries to raise her new three-year-old son, Jake, while dealing with her teenage daughter, Sara's, growing carnal desires with a photographer she meets while planning her high school graduation.",Amazon Prime
s9154,Movie,Madurey,Ramana Madhesh,"Vijay, Sonia Agarwal, Rakshitha, Vadivelu, Pasupathy, Seetha, Tejashree","United States, Mexico","September 30, 2021",2004,13+,147 min,"Action, Drama","Madureyvel is a vegetable vendor and is intolerable towards injustice. He wins over many people with his good ways but unfortunately, he is blamed for a murder. Eventually, it is found that Madureyvel is no ordinary vegetable vendor. Madureyvel now tries his best to prove his innocence.",Amazon Prime
s9155,Movie,Madison,William Bindley,"James Caviezel, Mary McCormack, Jake Lloyd, Bruce Dern, Paul Dooley, Brent Briscoe","United States, Mexico","September 30, 2021",2005,PG,99 min,"Action, Drama, Sports","A father-son action/drama based on the inspiring true story of the tiny river town of Madison, Indiana and its legendary efforts during the hydroplane racing season of 1971. In addition to the thrills of 180-mph flat-bottomed boat racing, the picture captures the spirit of a small American river town struggling to stay alive as water transportation has virtually disappeared.",Amazon Prime
s9156,Movie,Lucy,Glenn Jordan,"Rachel York, Danny Pino, Ann Dowd","United States, Mexico","September 30, 2021",2003,13+,94 min,"Comedy, Drama",The life story of comic genius and icon Lucille Ball depicts her rise from poverty and struggle in 1930s New York to the pinnacle of Hollywood success. Lucy finally gets her big break when she lands a television show based on her real-life marriage to dashing young Cuban bandleader Desi Arnaz. I Love Lucy would become one of the most successful and influential shows in the history of television.,Amazon Prime
s9157,Movie,Lovely,Sakthi,"Karthik, Malavika, Manivannan, Vivek","United States, Mexico","September 30, 2021",2001,ALL,152 min,"Comedy, Drama, Romance","Mahadevan does not believe in love and hates the word, but his daughter Nivedha loves Chandru. In order to get his consent, the couple comes up with an intricate plan and executes it.",Amazon Prime
s9167,Movie,Lara Croft Tomb Raider: The Cradle of Life (4K UHD),Jan De Bont,"Angelina Jolie, Gerard Butler, Noah Taylor, Ciaran Hinds, Djimon Hounsou, Til Schweiger, Christopher Barrie, Simon Yam, Terence Yin, Fabiano Martell","United States, Germany, Japan, United Kingdom, Hong Kong","October 1, 2021",2003,PG-13,117 min,"Action, Adventure, Drama","Lara Croft sets out on a quest to save Pandora's box from landing into the wrong hands. Join her as she races through furious hand-to-hand battles, blazing shoot-outs and breathtaking sky-diving escapes to try to save the ancient artifact.",Amazon Prime
s9168,Movie,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,"Angelina Jolie, Gerard Butler, Chris Barrie","United States, Germany, Japan, United Kingdom, Hong Kong","October 1, 2021",2003,PG-13,117 min,Adventure,"Lara Croft sets out on a quest to save Pandora's box from landing into the wrong hands. Join her as she races through furious hand-to-hand battles, blazing shoot-outs and breathtaking sky-diving escapes to try to save the ancient artifact.",Amazon Prime
s9170,Movie,Killers,lionsgate,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara, Katheryn Winnick, Kevin Sussman, Lisa Ann Walter, Casey Wilson, Rob Riggle","United States, Germany, Japan, United Kingdom, Hong Kong","October 1, 2021",2010,PG-13,100 min,"Action, Comedy","Spencer Aimes (Ashton Kutcher) is just your average, undercover, government-hired super-assassin. When he meets Jen Kornfeldt (Katherine Heigl), he finds true love... Enjoying a picture-perfect marriage, Spencer becomes the target of a multi-million dollar hit. Now Spencer and Jen are on the run for their lives.",Amazon Prime
s9172,Movie,Jiminy Glick in Lalawood,Vadim Jean,"Martin Short, Jan Hooks, Linda Cardellini, Janeane Garofalo, John Michael Higgins, Elizabeth Perkins, Larry Joe Campbell, Mo Collins, Deray Davis, Carlos Jacott, Corey Pearson, Aries Spears, Gary Anthony Williams","United States, Germany, Japan, United Kingdom, Hong Kong","October 1, 2021",2005,R,91 min,"Comedy, Suspense","Mockumentary starring Martin Short, Janeane Garofalo, and Carlos Jacott with interviews with Whoopi Goldberg, Sharon Stone and Steve Martin. Short stars as his Jiminy Glick persona at the Toronto Film Festival and other locations with a slew of celebrity cameos.",Amazon Prime
s9184,Movie,Heartbreakers,David Mirkin,"Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, Jeffrey Jones, Gene Hackman, Nora Dunn, Sarah Silverman, Zach Galifianakis, Anne Bancroft",United States,"October 1, 2021",2001,PG-13,124 min,Comedy,Sigourney Weaver and Jennifer Love Hewitt star as a mother-daughter con team that makes a career out of swindling men after marriage.,Amazon Prime
s9185,Movie,Hathat Neerar Jonyo,Subrata Sen,"Bikram Ghosh, Jaya Shil",United States,"October 1, 2021",2004,18+,96 min,Romance,"Rani is a housewife who looks after her family. One day her old friend from college Abinash comes into her life. Abinash says to Rani that he has had relationships with a few women, but cannot offer himself up fully because the memory of Rani. He asks her to spend a day with him so that he can get over her. Rani, torn between principles and passion, succumbs to Abinash's persistence.",Amazon Prime
s9192,Movie,Garden State,Zach Braff,"Zach Braff, Kenneth Graymez, George Wolfe, Austin Lysy, Gary Gilbert, Jill Flint, Ian Holm",United States,"October 1, 2021",2004,R,102 min,"Arthouse, Comedy, Drama",A man who returns to his hometown falls in love with an adorably eccentric woman.,Amazon Prime
s9198,Movie,Flight Of The Phoenix (2004),John Moore,"Dennis Quaid, Giovanni Ribisi, Tyrese Gibson, Miranda Otto, Hugh Laurie",United States,"October 1, 2021",2004,PG-13,113 min,"Action, Adventure, Drama",HD. It's high tension among the dunes when a cargo jet crashes in the uninhabited Gobi desert leaving the crew desperate to find a way out.,Amazon Prime
s9199,Movie,Flash of Genius,Marc Abraham,"Jake Abel, Aaron Abrams, Alan Alda, London Angelis, Dylan Authors, Warren Belle, Grant Boyle, Sergio Di Zio, Ashton Doudelet, Tim Eddis, Andrew Gillies, Lauren Graham, Josette Halpert, Tim Kelleher, Greg Kinnear, Victoria Learn, Isaac Lupien, Tatiana Maslany, Dermot Mulroney, Duane Murray, Landon Norris, Shae Norris, Kate Parr, Mitch Pileggi, Simon Reynolds, Daniel Roebuck, Chuck Shamata, Bill Smitrovich, Kristian Truelsen, Steven Woodworth, Jim Chad, Nicole Crozier",United States,"October 1, 2021",2008,PG-13,120 min,Drama,Academy Award nominee Greg Kinnear stars in this inspiring true story about an ordinary man and his extraordinary fight against one of the most powerful corporations in the country.,Amazon Prime
s9200,Movie,First Shot,Armand Mastroianni,"Mariel Hemingway, Doug Savant, Jenna Leigh Green, Wanda Cannon",United States,"October 1, 2021",2002,PG-13,92 min,Action,The President of the United States is shot in a remote location and cannot be moved. Our secret service woman must protect him while trying to discover who did it.,Amazon Prime
s9202,Movie,Fatal Contact: Bird Flu in America,Richard Pearce,"Joely Richardson, Scott Cohen, Justina Machado, Ann Cusack, David Ramsey",United States,"October 1, 2021",2006,16+,84 min,"Drama, Horror, Science Fiction",Follows an outbreak of an Avian Flu from its origins in a Hong Kong market through its mutation into a virus transmittable from human to human around the world.,Amazon Prime
s9203,Movie,Fascination,Klaus Menzel,"James Naughton, Jacqueline Bisset, Adam Garcia, Stuart Wilson, Alice Evans",United States,"October 1, 2021",2005,R,103 min,"Romance, Suspense","Weeks after his father mysteriously drowns, Scott Doherty is baffled when his mother returns from a cruise with a new lover, Oliver. Scott and Oliver's daughter Kelly both suspect foul play, but Scott learns that Kelly has dark secrets of her own!",Amazon Prime
s9205,Movie,Exorcist: The Beginning,Renny Harlin,"Rupert Degas, Stellan Skarsgard, Izabella Scorupco, James D'Arcy, Ralph Brown, Ben Cross, David Bradley",United States,"October 1, 2021",2004,R,113 min,"Action, Adventure, Horror",Prequel. Exorcist: The Beginning traces the story of Father Merrin back to his first encounter with the Devil during his missionary work in Africa.,Amazon Prime
s9207,Movie,Eternal,"Wilhelm Liebenberg, Federico Sanchez","Conrad Pla, Caroline Neron, Victoria Sanchez, Sarah Manninen, Ilona Elkin, Nick Baillie, Liane Balaban, Arthur Holden, Joey Pla, James A. Woods, Luke Belander, Kathleen Munroe",United States,"October 1, 2021",2004,16+,108 min,"Horror, Suspense","Detective Raymond Pope is a detective of questionable morals, searching for his missing wife. His investigation leads him to the wealthy estate of the enigmatic Elizabeth Kane and her young maid Irina, neither of which are quite what they seem.",Amazon Prime
s9208,Movie,Emerald Falls,Peter Andrikidis,"Georgie Parker, Thom Green, Vince Colosimo",United States,"October 1, 2021",2008,16+,92 min,Suspense,"After a brutal divorce, a mother and her son relocate to the Blue Mountains to run a Bed and Breakfast.",Amazon Prime
s9211,Movie,Eddie Izzard: Stripped,Sarah Townsend,Eddie Izzard,United States,"October 1, 2021",2009,18+,104 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","The acclaimed comedian of the surreal performs another unique stream-of-consciousness monologue in this latest live outing. Eddie ponders, among other things, the history of the world, cows in cars, and the existence of God.",Amazon Prime
s9212,Movie,Duplicity,Tony Gilroy,"Clive Owen, Julia Roberts, Tom Wilkinson, Paul Giamatti, Dan Daily, Lisa Roberts Gillan, David Shumbris, Rick Worthy, Oleg Shtefanko, Denis O'Hare, Kathleen Chalfant, Khan Baykal, Thomas McCarthy, Wayne Duvall, Fabrizio Brienza, Lucia Grillo, Carrie Preston, Conan McCarty, Kirby Mitchell, Christopher Denham, Christopher Mann, Seth Kirschner, Karl Bury, Happy Anderson, James Cronin, Esther Pringle, Mary Anne Prevost, Annabel Seymour, Sandy Hamilton, Ulrich Thomsen, Helen Elswit, George Aloi, Sakinah Bingham, Maria Di Angelis, Cassidy Gard, Ronald E. Giles, Jeff Grossman, Moe Hindi, Emily Hughes, Michael Jeremiah, Edgar Jimz, Edward M. Kelahan, Arnold Y. Kim, Ashley Klein, Stanley Krajewski, Frosty Lawson, Evan Lewis, Kimberly Magness, Chris Margaritis, Cristina Marie, Michele Melega, Alexi Melvin, Eliezer Meyer, Christopher Moser, Andrea Osv??rt, Gina Priano, D. Justyn Ryan, Ken Sladyk, Brandon Slagle, Robert T. Striem, Nico Toffoli, Tamara Torres, Darly Wanatick","United States, Germany","October 1, 2021",2009,PG-13,125 min,"Drama, Suspense",Julia Roberts and Clive Owen star as two sexy spies-turned-corporate operatives who put everything on the line to remain one double-cross ahead in a high-stakes game of cat-and-mouse.,Amazon Prime
s9220,Movie,DC Sniper,Ulli Lommel,"Ken Foree, Ulli Lommel, Christopher Kriesa",United States,"October 1, 2021",2010,18+,75 min,"Action, Suspense",A mysterious shooter randomly kills innocent citizens in public; one after the other in broad daylight. All murders happen not far from the White House; not far from the President.,Amazon Prime
s9223,Movie,Come Away Home,Doug McKeon,"Jordan-Claire Green, Lea Thompson, Paul Dooley",United States,"October 1, 2021",2005,PG,102 min,Drama,"Featuring an outstanding cast, this film is a genuine delight.",Amazon Prime
s9224,Movie,Color of Love: The Jacey Story,Sheldon Larry,"Gena Rowlands, Louis Gossett Jr., Penny Fuller",United States,"October 1, 2021",2000,7+,87 min,Drama,"Louis Gossett, Jr. and Gena Rowlands find themselves in a dispute over the custody their young adorable bi-racial grandchild. The child's (Jacey's) parents are Gossett's son and Rowland's daughter, who died in a tragic accident leaving the granddaughter's custody up in the air.",Amazon Prime
s9246,Movie,Blizzard,Le Var Burton,"Brenda Blethyn, Brittany Bristow, Whoopi Goldberg, Christopher Plummer, Jennifer Pisana, Josh Buckle, Stephanie Morgenstern",United States,"October 1, 2021",2004,ALL,100 min,Kids,"An enchanting tale of Katie and her magical friendship with Blizzard, one of Santa's newest reindeer. Blizzard uses her special powers to help Katie realize her own inner, strength and potential. By doing so Blizzard risks being banished from Santa's village – only the most powerful gift of call can save them.",Amazon Prime
s9254,Movie,Banshiwala,Anjan Das,"Paoli Dam, Shayan Munshi, Soumitra Chatterjee, Indrani Haldar",United States,"October 1, 2021",2010,13+,101 min,Drama,"Mridul suffers a huge loss in his business and decides to return to his ancestral house for selling the property. However, the property is taken care of by an old headmaster and his daughter Lakshmi.",Amazon Prime
s9258,Movie,Atonement,Joe Wright,"Saoirse Ronan, Ailidh Mackay, Brenda Blethyn, Julia West, James McAvoy, Harriet Walter, Keira Knightley, Juno Temple, Felix von Simson, Charlie von Simson, Alfie Allen, Patrick Kennedy, Benedict Cumberbatch, Peter Wight, Leander Deeny, Peter O'Connor, Daniel Mays, Nonso Anozie, Michel Vuillermoz, Lionel Abelanski, Nick Bagnall, Charlie Banks, Jamie Beamish, Madeline Crowe, Scarlett Dalton, Michelle Duncan, Matthew Forest, Romola Garai, Vivienne Gibbs, Olivia Grant, Ben Harcourt, Jack Harcourt, Paul Harper, Mark Holgate, Ryan Kiggell, Katy Lawrence, Neil Maskell, Gina McKee, Anthony Minghella, Jade Moulla, John Normington, Georgia Oakley, Alice Orr-Ewing, Catherine Philps, Jay Quinn, Vanessa Redgrave, Bryony Reiss, J?r?mie Renier, Kelly Scott, Billy Seymour, Sarah Shaul, Anna Singleton, Richard Stacey, Emily Thomson, Tilly Vosburgh, Ben Webb",United States,"October 1, 2021",2007,R,123 min,"Drama, Suspense","Nominated for 7 Academy Awards, including Best Picture, this stunning epic love story stars Keira Knightley and James McAvoy and is hailed by critics as ""a ravishing romance.""",Amazon Prime
s9263,Movie,All's Faire in Love,Scott Marshall,"Christina Ricci, Matthew Lillard, Ann-Margret, Cedric the Entertainer",United States,"October 1, 2021",2009,PG-13,108 min,Comedy,"A theatre troupe is about to lose its prime gig at Ye Olde Times Renaissance Faire to a rival troupe of conceited, classically-trained Shakespearean actors. This group must revive their act and find help from an unexpected source.",Amazon Prime
s9268,Movie,A Good Year,Ridley Scott,"Russell Crowe, Albert Finney, Marion Cotillard, Abbie Cornish, Tom Hollander, Freddie Highmore",United States,"October 1, 2021",2006,PG-13,118 min,Comedy,HD. Russell Crowe stars as a bond trader whose life is changed by a trip to Provence to dispose of his uncle's estate.,Amazon Prime
s9279,Movie,Twelve,Joel Schumacher,"Chace Crawford, Emma Roberts, Rory Culkin, 50 Cent, Zo' Kravitz",United States,"October 1, 2021",2010,R,95 min,"Drama, Suspense","A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",Amazon Prime
s9284,Movie,The Right Distance,Carlo Mazzacurati,"Giovanni Capovilla, Valentina Lodovini, Ahmed Hafiane, Giuseppe Battiston",United States,"October 2, 2021",2007,13+,106 min,"Drama, Suspense","An aspiring journalist investigates the murder of the woman he once loved. After the suicide of the prime suspect, he unravels the harrowing truth behind the crime.",Amazon Prime
s9289,Movie,The Last Exorcism,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones",United States,"October 2, 2021",2010,PG-13,88 min,Horror,HD. A phony preacher decides to record his final exorcism and expose his fraud…until he discovers the very real evil within a possessed woman.,Amazon Prime
s9293,Movie,The Dog Who Saved Christmas,Michael Feifer,"Dean Cain, Gary Valentine, Mario Lopez, Elisa Donovan",United States,"October 2, 2021",2009,PG,88 min,"Action, Comedy, Kids","The Bannister family's newly adopted and crafty canine, Zeus (voiced by Mario Lopez) saves its home from two bumbling thieves while the family is away at Christmas.",Amazon Prime
s9309,Movie,Perfect Romance,Douglas Barr,"Kathleen Quinlan, Lori Heuring, Henry Ian Cusick, Michael Trucco",United States,"October 2, 2021",2004,13+,90 min,Comedy,"In the process of matchmaking for her daughter, a mother meets an unlikely romantic interest.",Amazon Prime
s9321,Movie,Jack'd Up,Timothy Wayne Folsome,"RonReaco Lee, Alexis Fields, Anna Maria Horsford",United States,"October 2, 2021",2001,18+,100 min,Drama,"Dre gets caught up gang activity and accidentally murders an innocent person. Plagued by a guilty conscience, he does everything he can to make things right – and avoid falling back in with the gang.",Amazon Prime
s9339,TV Show,Di-Gata Defenders,Daniel F. Holmes,"Noah Cappe, Martha MacIsaac, Dan Petronijevic, Stephanie Beard",Italy,"October 2, 2021",2008,TV-G,4 Seasons,"Action, Animation, Kids","Only one group can control the destiny of the Di-Gata Stones. With the help of the Guardian creatures, four teenage warriors are entrusted with finding the pure gems to save the good people of RaDos.",Amazon Prime
s9344,Movie,Confessions of an American Bride,Douglas Barr,"Shannon Elizabeth, Eddie McClintock, Alan Van Sprang",Italy,"October 2, 2021",2005,13+,90 min,Comedy,As a young woman plans her dream wedding she realizes she might not be walking down the aisle with the right person.,Amazon Prime
s9351,Movie,Bandslam,Todd Graff,"Lisa Kudrow, Vanessa Hudgens, Aly Michalka, Scott Porter, Gaelan Connell",Italy,"October 2, 2021",2009,PG,111 min,"Comedy, Drama, Kids","Music-obsessed misfits (Aly Michalka, Vanessa Hudgens, Gaelan Connell) cope with high school life by forming a band for the big Bandslam competition.",Amazon Prime
s9355,TV Show,Amnesia,Sam Newfield,"Anthony Calf, John Hannah, Jemma Redgrave, Brendan Coyle, Beatriz Batarda",Italy,"October 2, 2021",2004,16+,1 Season,TV Shows,"When Detective Sergeant Mackenzie Stone's wife disappeared without a trace five years ago, his life imploded. Meanwhile, for the last five years John Dean has suffered from total amnesia following a head injury. He has rebuilt his life, running a small shipyard repair shop with new wife Jenna. Stone's continual search of missing person records causes their paths to cross.",Amazon Prime
s9359,Movie,Unspeakable,Thomas J. Wright,"Pavan Grover, Michelle Wolff, Dina Meyer, Lance Henricksen, Dennis Hopper, Mark Voltura, Jeff Fahey",Italy,"October 2, 2021",2003,R,109 min,"Drama, Horror, Suspense","Unspeakable is a tense and terrifying psycho-thriller that explodes and reconstructs a classic story, a compelling and modern retelling of Beauty and the Beast set in the extreme life of death row.",Amazon Prime
s9365,Movie,The Passion of The Christ,Mel Gibson,"Jim Caviezel, Monica Bellucci, Maia Morgenstern",United States,"October 3, 2021",2004,R,127 min,Drama,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.",Amazon Prime
s9366,Movie,The Pack,Alyssa Rallo Bennett,"Lucie Arnaz, Fiona Choi, Molly Culver, Adam Ferrara, Zach Galligan, Ryan Homchick, Jennifer McCabe, Elisabeth Moss, Michael Pemberton, Roger Robinson",United States,"October 3, 2021",2009,13+,84 min,Drama,"In a legally plausible case, inspired by true events, an ambitious Assistant District Attorney prosecutes a wife and mother (Lucie Arnaz) for murder after her forty-seven-year-old husband dies of lung cancer, potentially caused by her second-hand smoke. The case is further complicated as the DA loops in the woman's twenty-four-year-old son to testify against his mother.",Amazon Prime
s9371,Movie,Terror Trap,Dan Garcia,"David James Elliott, Heather Marie Marsden, Michael Madsen, Jeff Fahey",United States,"October 3, 2021",2010,R,85 min,Suspense,"While driving at night, the car of estranged couple Don and Nancy is hit twice by another car in the middle of nowhere. Nancy asks for help and sheriff Cleveland offers to take them to the nearby Motel Royal Vista. The couple is disturbed by noises and screams from inside the next room, but soon they realize that they are part of a sick and deadly game, and their lives are threatened.",Amazon Prime
s9378,Movie,Noddy Saves Christmas,Davis Doi,"Avasarala Srinivas, Ruhani Sharma","United States, United Kingdom","October 3, 2021",2004,G,26 min,"Animation, Special Interest","As snow-covered Toy Town excitedly prepares for Christmas, Noddy's mission is to finally meet Santa Claus. On a visit to Big-Ear's house, Noddy's wish actually comes true! But Santa Claus is in big trouble! With his new friends Santa and Dasher the reindeer, Noddy goes on a whirlwind adventure to Save Christmas...!",Amazon Prime
s9379,Movie,New France,Jean Beaudin,"Noémie Godin-Vigneau, David La Haye, Juliette Gosselin, Sébastien Huberdeau, Gérard Depardieu","United States, United Kingdom","October 3, 2021",2005,PG-13,137 min,"Documentary, Drama","In the mid-18th Century, as England and France battle over control of Canada, an epic romance between a peasant woman and a trapper unfurls.",Amazon Prime
s9381,Movie,Maradona - the hand of god,Marco Risi,"Marco Leonardi, Juan Leyrado, Julieta Diaz, Roly Serrano, Luis Machin","United States, United Kingdom","October 3, 2021",2007,13+,113 min,"Drama, Sports","The life of the former football player Diego Armando Maradona is recreated in this film, from his childhood up to his first heart attack and his firm decision of recovering himself, passing through his stage of largest football glory when he was awarded with ten titles. This helped him to be chosen, in 2000, as the best athlete in the century, in a vote promoted by the FIFA.",Amazon Prime
s9383,Movie,Held up,Arthur Mulholland,"Jon Dore, Kaitlin Olson, Jason Sklar, Samm Levine, Suzy Nakamura","United States, United Kingdom","October 3, 2021",2010,16+,86 min,Comedy,"Ray (Jon Dore) is a bored bank teller who hates everything about his life. Everything changes when not 1 but 2 groups of bank robbers bust through the door. Suddenly, Ray's worst day has become his best day ever.",Amazon Prime
s9384,Movie,Harlan County War,Tony Bill,"Holly Hunter, Stellan Skarsgård, Ted Levine, Wayne Robson, Alex House, Charlotte Arnold, Ker Wells, Jennifer Irwin, Timothy Burd, Rufus Crawford, Cliff Saunders, Deborah Pollitt, Tom Harvey, Regina Dorsea, Helen Hughes","United States, United Kingdom","October 3, 2021",2000,16+,105 min,Drama,"A Kentucky woman whose mine-worker husband is nearly killed in a cave-in, and whose father is slowly dying of black lung disease, joins the picket lines for a long, violent strike.",Amazon Prime
s9388,Movie,Eddie Izzard: Circle,Anastasia Pappas,Eddie Izzard,"United States, United Kingdom","October 3, 2021",2002,18+,82 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Live comedy with the master of sublime weirdness, Eddie Izzard, recorded in New York, 26 June 2000.",Amazon Prime
s9410,Movie,Almost Famous,Cameron Crowe,"Billy Crudup, Frances McDormand, Kate Hudson, Jason Lee, Patrick Fugit, Anna Paquin, Fairuza Balk, Zooey Deschanel, Noah Taylor, Philip Seymour Hoffman","United States, United Kingdom","October 5, 2021",2000,R,161 min,Drama,"Director/Writer Cameron Crowe won an Oscar for this deeply personal and universally entertaining coming-of-age story, following a 15-year-old journalist on the road with an up-and-coming rock band in the early 1970s.",Amazon Prime
s9423,Movie,The Collingswood Story,Mike Costanza,"Stephanie Dees, John Burton, Diane Behrens, Grant Edmonds, Theodore","Italy, Canada","October 6, 2021",2002,16+,80 min,Horror,"Years before Zoom and FaceTime the micro-budget film ""The Collingswood Story"" took the indie horror scene by storm. When Rebecca went away to college her boyfriend John thought webcams would help them stay in touch. But idle curiosity leads to a dark secret when they video chat with Vera Madeline, an online psychic, who initiates a deadly reign of terror over their lives.",Amazon Prime
s9441,Movie,Nicholas Nickleby,Douglas McGarth,"Charlie Hunnam, Christopher Plummer, Anne Hathaway, Romola Garai, Jim Broadbent, Henry McGrath, Hugh Mitchell, Poppy Rogers, Jessie Lou Roberts","Italy, Canada","October 6, 2021",2002,PG,133 min,"Adventure, Drama","After Nicholas' father dies and leaves the family penniless, the Nickleby family moves to London to stay with their Uncle Ralph. Ralph turns abusive and separates the family, which includes sending Nicholas to the cruel and wicked Wackford Squeers. At this horrible escape from the school and set off to reunite the Nickleby family.",Amazon Prime
s9442,Movie,Mystery of the Nile,Jordi Llompart,"Charlie Hunnam, Christopher Plummer, Anne Hathaway, Romola Garai, Jim Broadbent, Henry McGrath, Hugh Mitchell, Poppy Rogers, Jessie Lou Roberts","Italy, Canada","October 6, 2021",2005,ALL,48 min,"Documentary, Special Interest","In 2004, a team of scientists guided by geologist Pasquale Scaturro and kayaker Gordon Brown set out on a voyage to be the first people to traverse the entirety of Africa's Nile River. The expedition takes the group past historic ruins at the heart of Ancient Egyptian Civilization, but this terrific journey also comes with countless dangers from one of the most famous rivers in history.",Amazon Prime
s9467,Movie,Brahmanandam Drama Company,Srikanth Nahatha,"Kamalinee Mukherjee, Sivaji, Ravi Krishna, Samiksha, Brahmanandam",United States,"October 6, 2021",2008,13+,138 min,"Comedy, Suspense","When Anandam's drama company gets a chance to perform in Bangkok, three actors run into several hilarious situations as they try to bag the lead role.",Amazon Prime
s9468,Movie,Black Book,Paul Verhoeven,"Carice van Houten, Sebastian Koch, Thom Hoffman, Michiel Huisman, Matthias Schoenaerts, Christian Berkel",United States,"October 6, 2021",2007,R,146 min,"Drama, Suspense","In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",Amazon Prime
s9469,Movie,All Good Things,Andrew Jarecki,"Ryan Gosling, Kirsten Dunst, Frank Langella, Philip Baker Hall",United States,"October 6, 2021",2010,R,101 min,"Drama, Romance, Suspense",HD. Ryan Gosling stars as the heir to a real estate dynasty who is suspected of murdering his wife in this chilling psychological thriller.,Amazon Prime
s9471,Movie,A Monkey's Tale,Jean-Francois Laguionie,"Wendy Wolfcarius, John Hurt, Rik Mayall, Michael York, Michael Gambon, Sally Ann Marsh, Matt Hill, Shirley Anne Field, Diana Quick, French Tickner, William Vanderpuye, Paul Dobson, Michael Dobson, Peter Elliott, Janyse Jaud, Alix Bates, Chris Connor, Anthony Jackson, Alexander John, Chantal Keast, Miles Laddie, Chris Lang",United States,"October 6, 2021",2000,G,76 min,Animation,"Two monkey tribes are divided by centuries of fear and prejudice. When curious teenager Kom plummets from his home, his family consider him lost forever. Below, however, his life is spared, and he soon becomes the King's favourite - which angers the Chancellor, who plans seize power for himself. Kom and loyal maid, Gina, uncover the plot, plan to reunite the two tribes and save the day.",Amazon Prime
s9482,Movie,The Host (English Subtitled),Joon-ho Bong,"Kang-ho Song, Hie-bong Byeon, Hae-il Park, Du-na Bae, Ah-sung Ko, David Joseph Anselmo, Martin E. Cayce, Cristen Cho, Philip Hersh, Paul Lazar, Brian Lee, Kurt Leitner, Clinton Morgan, Dal-su Oh, No-shik Park, Brian Rhee, Scott Wilson, Pil-Sung Yim",United States,"October 6, 2021",2006,R,120 min,"Arthouse, Horror, International","On 09 February 2000, the American military base of Yongson releases toxic chemicals in the drain to the Han River under the direct order of an arrogant coroner. Six years later, a mutant squid monster emerges from Seoul's Han River and focuses its attention on attacking people.",Amazon Prime
s9491,TV Show,Nick Baker's Weird Creatures,Santhosh Viswanath,Nick Baker,United States,"October 6, 2021",2007,7+,1 Season,Documentary,"Nick Baker searches for some of nature's Weird Creatures - from the master of disguise the mimic octopus to the tiny primate who's eyes are literary bigger than it's belly. Some would dismiss these oddities as freaks of nature, but for Nick, these are the unsung heroes of evolutionary biology.",Amazon Prime
s9492,Movie,My Ancestors Were Rogues and Murderers,Anne Troake,Nick Baker,United States,"October 6, 2021",2005,13+,55 min,Documentary,"Revisiting the PR coup that launched the animal rights movement onto the international stage: the 1977 Newfoundland visit, orchestrated by the International Fund for Animal Welfare, of actress turned activist Brigitte Bardot to protest the area's ancestral sealing activities. Soon, inhabitants of the island's northern outports we're being introduced to the world as the epitome of brutality.",Amazon Prime
s9496,Movie,Lured Innocence,Kikuo Kawasaki,"Dennis Hopper, Marley Shelton, Devon Gummersall, Talia Shire, Michael Cudlitz",Italy,"October 6, 2021",2000,R,97 min,"Drama, Suspense","Elsie Townsend is a country towns-girl who wants to leave far away and get rich. She becomes the spoiled mistress of married local businessman Rick Chambers, but when his sickly wife Martha tells her to fear he wants to kill her to be free and yet keep her money, accepts to kill him together- which is a setup to scare Martha to dead.",Amazon Prime
s9531,Movie,The A Team: Making a Scene,Joe Carnahan,"Liam Neeson,  Bradley Cooper,  Sharlto Copley,  Jessica Biel","Italy, Spain","October 8, 2021",2010,NR,10 min,"Action, Adventure, Comedy","The A-Team is now available for download! The cast and crew of The A-Team bring you on set to the ""Making of a Scene!"" Get a behind-the-scenes look at how the action-packed Königsbank sequence was created.",Amazon Prime
